"LotFrontage","LotArea","OverallQual","YearBuilt","MasVnrArea","ExterQual","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MSZoning_data[[col]]RL","MSZoning_data[[col]]RM","LotShape_data[[col]]IR1","LotShape_data[[col]]IR2","LotShape_data[[col]]Reg","LandContour_data[[col]]HLS","LotConfig_data[[col]]CulDSac","Neighborhood_data[[col]]BrkSide","Neighborhood_data[[col]]Edwards","Neighborhood_data[[col]]IDOTRR","Neighborhood_data[[col]]NAmes","Neighborhood_data[[col]]NoRidge","Neighborhood_data[[col]]NridgHt","Neighborhood_data[[col]]OldTown","Neighborhood_data[[col]]Sawyer","Neighborhood_data[[col]]Somerst","Neighborhood_data[[col]]StoneBr","Neighborhood_data[[col]]Timber","BldgType_data[[col]]1Fam","HouseStyle_data[[col]]1.5Fin","HouseStyle_data[[col]]2Story","RoofStyle_data[[col]]Gable","RoofStyle_data[[col]]Hip","RoofMatl_data[[col]]WdShngl","Electrical_data[[col]]FuseA","Electrical_data[[col]]FuseF","Electrical_data[[col]]SBrkr","GarageType_data[[col]]0","GarageType_data[[col]]Attchd","GarageType_data[[col]]BuiltIn","GarageType_data[[col]]Detchd","SaleType_data[[col]]New","SaleType_data[[col]]WD","SaleCondition_data[[col]]Normal","SaleCondition_data[[col]]Partial","Exterior1st_data[[col]]CemntBd","Exterior1st_data[[col]]MetalSd","Exterior1st_data[[col]]VinylSd","Exterior1st_data[[col]]Wd Sdng","Exterior2nd_data[[col]]CmentBd","Exterior2nd_data[[col]]MetalSd","Exterior2nd_data[[col]]VinylSd","Exterior2nd_data[[col]]Wd Sdng","Foundation_data[[col]]BrkTil","Foundation_data[[col]]CBlock","Foundation_data[[col]]PConc","MasVnrType_data[[col]]BrkFace","MasVnrType_data[[col]]None","MasVnrType_data[[col]]Stone"
0.18493151,0.0310827549,6,46,0.0875,3,3,3,1,4,0.0947909284,0.06635274,0.11292962,3,1,0.083524553,0.35254237,0.2057272,0,1,1,3,1,3,6,0,46,3,2,0.3102962,3,3,0.29404901,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.18150685,0.0339152586,7,17,0,4,4,3,3,1,0,0.530821918,0.20294599,5,1,0.207893529,0,0.17068576,0,2,0,2,1,4,5,0,17,2,3,0.5825106,3,3,0.16336056,0.170018282,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.18493151,0.0552712146,7,83,0,3,3,3,1,4,0.0726435152,0.166952055,0.1309329,3,1,0.143643873,0.37772397,0.2648832,0,1,1,3,1,3,6,2,83,1,1,0.1692525,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.13356164,0.0444039356,5,87,0,3,2,3,1,5,0.1109142452,0.072773973,0.13027823,4,1,0.174850849,0.17917676,0.213263,0,2,0,3,1,4,7,1,73,1,2,0.3991537,3,3,0.50875146,0.038391225,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.16438356,0.0681016149,5,54,0,3,3,3,2,4,0.0132884479,0.098458904,0.17937807,5,1,0.174850849,0,0.1435569,1,1,0,3,1,3,6,0,54,3,1,0.2108604,3,3,0.28004667,0.058500914,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.05479452,0.0146532987,6,19,0.105625,4,4,3,2,6,0.1172927002,0.079623288,0.13878887,5,1,0.117944011,0,0.09683497,1,1,0,1,1,4,3,1,19,2,2,0.2961918,3,3,0.16336056,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.15068493,0.0349388862,5,29,0,3,4,3,1,6,0.0877037562,0.211900685,0.16202946,4,1,0.150527765,0,0.12358704,0,1,0,3,1,3,5,0,27,1,1,0.2108604,3,3,0,0.117001828,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.20205479,0.0455257192,6,52,0.09,4,3,3,1,5,0.1162296244,0.257705479,0.20589198,5,1,0.212023864,0,0.17407687,0,2,0,3,1,4,5,0,52,2,2,0.3723554,3,3,0.06417736,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.18493151,0.0289794106,5,60,0,3,3,3,1,5,0.1459957477,0.092465753,0.17021277,2,1,0.162000918,0,0.13300678,1,1,1,3,1,3,5,0,60,3,1,0.2172073,3,3,0,0,0.39855072,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16780822,0.0348173596,7,21,0.0625,4,4,3,1,1,0,0.624571918,0.23878887,5,1,0.258145939,0,0.21194424,0,2,0,3,1,4,6,1,21,2,2,0.3716502,3,3,0.22403734,0.071297989,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.20205479,0.0350557386,6,59,0.265625,3,3,3,1,4,0.0979801559,0.29880137,0.20474632,3,1,0.210417623,0,0.1727581,1,1,0,3,1,3,6,2,59,2,1,0.3251058,3,3,0,0.212065814,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.16438356,0.0548318493,6,28,0,3,4,3,1,5,0.1048901488,0.042380137,0.11309329,4,1,0.081918311,0.39079903,0.21929164,0,2,1,3,1,3,6,1,28,3,2,0.2884344,3,3,0.36756126,0.080438757,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.17808219,0.0363130711,6,31,0,3,4,3,3,6,0.1323529412,0.080907534,0.15319149,5,1,0.151904543,0,0.12471741,1,1,0,2,1,4,5,0,31,1,2,0.3977433,3,3,0.14002334,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.16438356,0.0031503424,4,50,0,3,3,3,1,4,0.059177888,0.090753425,0.0893617,3,1,0.048646168,0.26440678,0.14280332,0,1,1,3,1,3,6,0,50,2,1,0.2016925,3,3,0.14002334,0.175502742,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.21917808,0.0433475893,8,18,0,4,4,3,2,1,0,0.463184932,0.17708674,5,1,0.171638366,0.42179177,0.3050113,0,2,1,3,1,4,9,1,18,2,3,0.735543,3,3,0.18669778,0.091407678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.01027397,0.0057117483,7,19,0.03125,4,4,3,1,1,0,0.415239726,0.15875614,5,1,0.145938504,0.35786925,0.25904295,0,2,0,3,1,4,7,0,19,1,2,0.2679831,3,3,0,0.073126143,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.05479452,0.0094229825,8,18,0,4,4,3,1,6,0.1840892984,0.089041096,0.20409165,5,1,0.209499771,0,0.17200452,1,1,1,1,1,4,4,1,18,3,2,0.3878702,3,3,0,0.153564899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.13356164,0.0338591694,3,73,0,3,0,0,0,0,0,0,0,2,0,0.162000918,0,0.13300678,0,2,0,2,2,3,6,0,36,1,2,0.2820874,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.01027397,0.0040197247,7,24,0.1325,4,4,3,1,4,0.0903614458,0.038527397,0.09819967,5,1,0.066544286,0.30411622,0.1729465,1,2,1,2,1,4,4,0,24,1,2,0.325811,3,3,0,0.087751371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0.13356164,0.0331860992,6,98,0,3,3,3,1,3,0.0749468462,0.324486301,0.19328969,2,1,0.242312988,0.1472155,0.25621703,0,2,0,4,1,3,7,1,98,1,2,0.4062059,3,3,0.39906651,0,0.23188406,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.17123288,0.037065601,5,58,0.10375,3,3,3,2,6,0.1171155209,0.086900685,0.14140753,4,1,0.198715007,0,0.16314996,1,1,1,1,1,4,6,0,46,1,2,0.6234133,3,3,0,0.117001828,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.18150685,0.0213512819,5,67,0,3,3,3,1,4,0.0439404678,0.191780822,0.15319149,5,1,0.13813676,0,0.11341372,1,1,0,2,1,3,4,0,67,3,1,0.2172073,3,3,0,0,0.14492754,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.19520548,0.0374722475,6,17,0,4,4,3,1,6,0.0042523033,0.552226027,0.21505728,4,1,0.224873795,0,0.18462698,0,2,0,3,1,4,6,1,17,2,2,0.3102962,3,3,0,0.040219378,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0260908177,6,109,0,3,3,3,1,1,0,0.292808219,0.11194763,3,1,0.100734282,0.28184019,0.19235117,0,1,1,3,1,4,7,0,43,1,0,0,3,3,0.15869312,0,0.20833333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0.16438356,0.01119914,8,37,0,4,4,3,1,1,0,0.459760274,0.17577741,5,1,0.173015145,0,0.14204974,0,1,1,2,1,4,5,0,36,2,2,0.3251058,3,3,0,0.135283364,0.24818841,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09931507,0.0219682629,4,87,0,3,3,3,1,4,0.1190644933,0,0.10998363,3,1,0.097062873,0.27457627,0.18651093,0,1,0,3,1,3,6,0,87,1,1,0.1692525,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.20890411,0.049451962,7,45,0.12875,3,4,3,1,5,0.124734231,0.242722603,0.20801964,3,1,0.290729693,0,0.23869631,0,2,0,3,1,3,7,1,45,2,2,0.3370945,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.13356164,0.0331860992,2,103,0,3,3,2,1,3,0.0513819986,0,0.04746318,3,0,0.023864158,0,0.01959307,0,1,0,1,1,2,3,0,93,1,1,0.1734838,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.1369863,0.039533525,5,52,0,3,3,3,1,4,0.0729978738,0.10744863,0.15548282,3,1,0.141349243,0,0.11605124,0,1,0,3,1,3,5,0,42,1,1,0.1974612,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.16780822,0.0266423614,5,63,0.028125,3,3,3,1,3,0.1041814316,0.180650685,0.16530278,5,1,0.183570445,0,0.1507159,0,1,0,2,1,3,6,0,63,2,1,0.1791255,3,3,0,0.029250457,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.19863014,0.0355698895,6,64,0,3,3,3,2,5,0.1160524451,0,0.10720131,5,1,0.197338229,0,0.16201959,0,1,0,3,1,3,6,1,69,3,2,0.3801128,3,3,0,0,0.34782609,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.01027397,0.0033466545,5,53,0.19,3,3,3,1,1,0,0.269691781,0.10310966,3,1,0.067921065,0.32542373,0.18236624,0,2,1,3,1,3,6,0,53,1,2,0.3102962,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.26369863,0.051209423,8,29,0.22625,4,5,3,3,6,0.1828490432,0.184503425,0.23944354,5,1,0.267553924,0.5433414,0.43104748,1,2,1,3,1,4,9,2,29,2,2,0.5021157,3,3,0.21703617,0.058500914,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.31849315,0.04233331,7,33,0,4,4,3,2,6,0.1307583274,0.073630137,0.14893617,4,1,0.254245067,0,0.20874152,1,2,0,3,1,4,6,1,33,3,2,0.5070522,3,3,0,0.44606947,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.50342466,0.1026291804,7,17,0,4,5,4,1,1,0,0.371575342,0.14206219,5,1,0.12689307,0.54915254,0.31782216,0,2,1,3,1,4,9,1,17,2,2,0.2976023,3,3,0,0.182815356,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.031610928,6,23,0,3,4,3,1,1,0,0.395547945,0.1512275,5,1,0.140890317,0.35932203,0.25546345,0,2,1,3,1,3,7,1,23,2,2,0.3265162,3,3,0.11668611,0.087751371,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.29452055,0.0470307789,8,19,0.02625,4,5,3,2,6,0.1840892984,0.341181507,0.300491,5,1,0.344653511,0,0.2829691,1,2,0,3,1,4,7,1,19,3,3,0.6078984,3,3,0.14585764,0.33820841,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0.16438356,0.0313164598,6,28,0,3,4,3,1,6,0.0388022679,0.237157534,0.12651391,4,1,0.100734282,0.42857143,0.24943482,1,2,1,3,1,3,8,1,28,3,2,0.3039492,3,3,0.2613769,0.153564899,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.20205479,0.0429082241,7,47,0.4125,3,3,3,1,5,0.0714032601,0.171232877,0.1314239,3,1,0.175309775,0.41937046,0.30708365,0,2,1,4,1,3,8,1,47,2,2,0.3406206,3,3,0,0.126142596,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.17808219,0.0271097712,5,66,0,3,3,3,1,6,0.1254429483,0.046232877,0.13355155,3,1,0.110601193,0,0.09080633,1,1,0,2,1,3,5,0,66,1,1,0.2172073,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.15410959,0.0356306527,5,70,0,3,3,3,1,4,0.1139262934,0.15625,0.16497545,4,1,0.1546581,0,0.12697815,1,1,0,2,1,4,6,0,70,1,1,0.1692525,3,3,0,0.032906764,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0.23630137,0.0191638038,5,69,0,3,3,3,1,3,0.0735294118,0.178938356,0.13633388,5,1,0.114502065,0,0.09400904,0,1,0,2,1,4,4,0,68,1,1,0.2299013,3,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.24657534,0.0504101521,8,16,0.205,4,5,3,1,6,0.1778880227,0.3125,0.28379705,5,1,0.321248279,0,0.26375283,1,2,0,3,1,5,7,1,16,2,3,0.6544429,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.16438356,0.0301479352,8,21,0,4,4,3,1,6,0.0625442948,0.023544521,0.06677578,5,1,0.10211106,0.30992736,0.20440844,1,2,1,3,1,4,7,1,21,3,2,0.3716502,3,3,0.14002334,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.12328767,0.0395615696,5,56,0,3,3,3,1,4,0.1243798724,0.082191781,0.14631751,5,1,0.128499312,0,0.10550113,1,1,0,3,1,4,5,0,56,2,2,0.3173484,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.21917808,0.0585430835,5,65,0,3,3,3,1,1,0,0.228167808,0.08723404,3,1,0.15764112,0.28087167,0.23869631,0,1,0,3,1,3,6,0,65,2,1,0.2115656,3,3,0.32672112,0.062157221,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.16780822,0.0292598565,5,64,0,3,3,3,1,2,0.0653791637,0.287243151,0.17021277,3,1,0.162000918,0,0.13300678,0,1,0,3,1,3,6,0,64,2,1,0.2016925,3,3,0.16336056,0,0.45652174,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.13013699,0.0325457477,6,103,0,3,3,3,1,1,0,0.433219178,0.16563011,3,1,0.155575952,0,0.12773173,0,1,0,2,1,3,6,1,103,1,1,0.2172073,3,3,0,0.040219378,0.20289855,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.21575342,0.0410572811,7,18,0.1225,4,4,3,3,6,0.0042523033,0.654109589,0.25400982,5,1,0.279486003,0,0.22946496,0,2,0,3,1,4,7,0,18,2,3,0.551481,3,3,0.168028,0.036563071,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.16438356,0.035644675,4,67,0,3,3,3,1,1,0,0.287671233,0.10998363,5,1,0.143643873,0,0.11793519,0,1,0,3,1,3,5,0,67,1,1,0.203103,3,3,0.07467911,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09931507,0.0378835682,5,76,0,3,3,3,1,1,0,0.29880137,0.11423895,5,1,0.083524553,0,0.06857573,0,1,0,2,1,3,4,0,43,1,0,0,3,3,0,0.365630713,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.16438356,0.0365748206,7,31,0.10625,3,4,3,1,1,0,0.164383562,0.06284779,4,1,0.109683341,0.32445521,0.21627732,0,2,1,3,1,4,7,1,31,3,2,0.2764457,3,3,0.11668611,0.045703839,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.13356164,0.0426932155,4,68,0,3,3,3,1,1,0,0.430222603,0.16448445,3,1,0.153969711,0,0.12641296,0,1,0,2,1,2,5,1,46,1,2,0.4739069,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.10958904,0.0111430508,7,16,0.08125,4,4,3,1,1,0,0.587756849,0.22471358,5,1,0.280174392,0,0.23003014,0,2,0,2,1,4,7,1,16,3,3,0.4654443,3,3,0.16686114,0.036563071,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.55136986,0.0620346351,7,19,0,4,4,3,3,6,0.2303330971,0.098458904,0.25040917,5,1,0.274437816,0,0.22532027,1,2,0,3,1,4,7,1,19,3,3,0.4442877,3,3,0.168028,0.065813528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13013699,0.0490593377,7,19,0,4,4,3,3,1,0,0.362585616,0.1386252,5,1,0.117714548,0.53849879,0.30614167,0,2,1,4,1,4,8,1,19,3,2,0.3060649,3,3,0.11668611,0.087751371,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0275771811,5,43,0.1125,3,4,3,4,6,0.1658398299,0,0.15319149,3,1,0.13813676,0,0.11341372,1,1,0,2,1,3,4,0,43,1,2,0.4739069,3,3,0.0571762,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.15068493,0.0304003365,4,95,0,3,3,3,1,4,0.110205528,0.214041096,0.18363339,3,1,0.228086278,0.31622276,0.31028636,1,2,0,4,1,4,7,2,42,1,2,0.4062059,3,3,0.50291715,0.080438757,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.14383562,0.0439926149,5,32,0,3,4,3,2,4,0.0375620128,0.32619863,0.1594108,3,1,0.146856356,0,0.12057272,0,1,0,3,1,3,5,0,43,1,0,0,3,3,0,0.0511883,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.23630137,0.040197247,6,143,0,3,3,3,2,1,0,0.431506849,0.16497545,3,1,0.19366682,0.49975787,0.35342879,0,2,0,5,1,2,8,0,93,1,1,0.1445698,2,1,0,0.087751371,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.20205479,0.0398607119,8,28,0,4,4,3,1,6,0.1034727144,0.232876712,0.18461538,5,1,0.18540615,0.4251816,0.31763376,0,2,1,3,1,4,8,1,28,2,2,0.3286319,3,3,0,0.283363803,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
